SENTIMENT,TWEET;
-1,@IndiHomeCare Saya registrasi utk pemasangan IndiHome dan dijadwalkan akan di pasang hari Senin 28/10/2024 Pagi.. Tapi kenyataan sampai hari ini sama sekali ga' ada tanda ada pergerakan. Itu submission nya ada fungsi ga' sih? Ga' sesuai.. Awal kelihatan p
-1,indihome ud bbrp hr ni aneh aja
-1,@Telkomsel Saya juga login via masuk dengan indihome di my telkomsel juga keterangannya oops something wrong boro boro keluar magic link buat login
-1,@IndiHomeCare mohon bantuannya. Sinyal wifi Indihome tdk terdeteksi sdh 1 hari full. Sdh restart modem tp ttp tdk bs
-1,@KamisatoKazee tadinya Indihome jadi biznet sekarang
1,@amurrtigroo Indihome bukan? Coba akses 192.168.1.1
-1,Lapor kabel indihome semrawut lokasi di Gladiola Residence Cipadu Larangan @IndiHome @IndiHomeCare @Telkomsel @TelkomIndonesia @astutiwnddd https://t.co/lRUPInwS48
-1,tolong dong indihome ini dari semalam wifi kagak bisa udah restart belum bisa sama sekali seperti sengaja dimatikan padahal udah bayar @IndiHomeCare
-1,@OmonOmonBesar Feel sedihnya gadapet gara gara indihome bapuk cacat :(
-1,tolong dong ini Indihome jaktim emg lg kg bisa apa gmn si dri semalem kaga bisa. pls laaa @IndiHomeCare
-1,@rizal_septyan @rizal_septyan Maafin ya Kak Rizal. Untuk kendala IndiHome Kakak bisa hubungi kami di akun ini atau bisa juga melalui akun IndiHome ya. Makasih :) -Sakia
-1,@Telkomsel Nantinya juga pelaporan indihome di jadikan satu di akun ini ? Gws deh tambah lama lagi nanti
-1,@IndiHomeCare @IndiHome tolong dong internet saya tidak ada gara gara ada los meraah gimana nih saya mau skripsiaaan!
-1,@rahasiaaru kamu ga bisa liat kak cuma aku yg bisa liat karena aku indihome
-1,Ini indihome daerah jaksel lagi down kah? @IndiHomeCare
-1,@tanyakanrl Astaga sender kamu Indihome kh?
-1,wifi ak lemot bgt beberapa hari ini @IndiHomeCare @IndiHome
-1,@maul_ull @maul_ull Maaf Kak Maulana ngalamin kendala transaksi dan internet Untuk pengecekan kendala transaksinya Kakak bisa infoin nomor HP tanggal kejadian &amp; capture berhasilnya ke DM. Dan untuk pengecekan internet IndiHome-nya silakan kirim atas n
-1,@Telkomsel habis beli paket kok gak lasung masuk min plus modem indihome los merah
-1,@IndiHomeCare hii ka apa bisa bantu saya dalam jaringan IndiHome perangkat saya
-1,indihome lemot bgt dah yak
-1,@pandan_gulaaren @amnoturplanblov iyaah kak lagi anu indihome nya
-1,@IndiHomeCare @IndiHome sudah terpasang benarrrrr emg gini mulu ilang sinyaall muluuuu
-1,@IndiHomeCare @IndiHome kabel terpasang los warna merah
-1,buset indihome gangguan mulu dah sialan
-1,@azizinurjaman @IndiHome @IndiHomeCare ka masih mati kah wifinya? soalnya saya jg sama apa indihome emang lagi gangguan ya?
-1,wifi mati mulu ini et deh kocak bgt si @IndiHome @IndiHomeCare
-1,@visamane Indihome kebaca indomie
-1,Indihome yg bener aja deh dr kmrn gangguan mulu kmrn teknisi udh dteng skrng malah eror lg mana dari sore ampe hari gini merah kuning mulu meriang kah kena ujan
-1,@IndiHomeCare @IndiHome cdm lg min
-1,serius ini indihome udah fup
1,baru tau skrng indihome dilimit internetnya https://t.co/u5wtndf0Gx
-1,@ibnusw Ga first media ga biznet wkwkwkwk gantio indihome coba
-1,knp yh indihome jlek skali mmg gangguan kh @IndiHomeCare
1,tolong yg anak indihome kasi tips cara?ı agar bisa berdamai dengan penghuni kamar. ganggu mulu kzl
1,@didepancangkir Iya Tanya?ı ke GraPARI soalnya IndiHome/Indibiz udah dibawah Telkomsel skrg.
1,@IndiHomeCare @IndiHome belum di bales min :(
1,@mypediasure @Telkomsel @IndiHomeCare gue lagi aman bang indihome
-1,Tolong dibantu Indihome saya modem nya LOSS sudah 2 jam ga kunjung normal!! @IndiHomeCare @IndiHome @Telkomsel
-1,@IndiHomeCare JARINGAN LO MATI DI SURABAYA PETEMON PERBAIKI LAH MASA IYA DARI PAGI GA ADA PERBAIKAN SAMA SEKALI GILIRAN NAGIH AJA DI INGETIN TERUS TAUNYA DUIT AJA LU ! @IndiHomeCare @IndiHome @indihomesby
-1,Kirain internet rumah yang mati ternyata emg indihome lagi mati dari sono. Elah bobrok bener
-1,ini indihome kenapaaa lagi deh woy elahhh
-1,@guagrace @IndiHomeCare @IndiHome Apa harus gw katain nihh?
-1,Kunci internet cepat (baik mobile maupun fixed) itu meratanya jaringan fiber optik. TLKM/Indihome sbg pemain terkuat &amp; terbesar (di Asia Tenggara?) mesti investasi lbh banyak utk coverage maupun perangkat. Saat ini aja kita tertinggal dr negeri2 jiran bgmn 20-40 tahun lg ???
-1,indihome kok jelek kali ya
-1,@ilhamgemilang12 @IndiHomeCare @IndiHome Apaan dm gw aja kga di bls
1,indihome kenapa jelek di laptop tapi di hp oke aja
-1,@guagrace @IndiHomeCare @IndiHome udahh tuhh besok dateng
-1,Tobat bgt gue indihome gangguan dan ga gerak cepet benerin. Si telkomsel bungul nih pang jaringan seuprit taik
-1,@didepancangkir Indibiz itu produk IndiHome versi Bisnis Om. Tinggal ganti paket aja. Ga ada FUP nya
-1,@xxxnotyourmine @barcastuff_idn @HelenaCondis Asli biarin ada naik turunnya juga tetep stay aja
1,@bacottetangga__ @01234u_ @lamsayu Indihome engga apakah ini beneran?
-1,Halo @IndiHomeCare @IndiHome jaringan wifi dirumah saya mati total dari tadi pagi. Mana ni katanya mau didatangkan teknisi ke rumah tapi ga sampe sampe??? Saya udah coba dm tapi tidak ada balasan. Mohon tindak lanjut nya @IndiHomeCare @IndiHome !!! https://t.co/BXdSnh8zIg
-1,gila sinyal by.u jelek parah maksimal ga bisa kirim chat whatsapp sama sekali. even connect ke wifi indihome juga sama. kalo ke apps lain aman lancar aja. (skrg udah bisa kirim wa pake inet kartu tri) https://t.co/PSUHIyjxw9
-1,indihome kl akhie bulan burik bgt y
-1,sumpah indihome lelet amat wa aja pending bjir
-1,Indihome nih kenapa kocak gangguan dari jam 7 pagi padahal katanya cuman 3 jam ternyata sampe sekarang masih nggak bisa
1,Terima Kasih Indihome yang Sudah Menangani Keluhan Saya Terkait Pemasangan Jaringan Baru | cc @IndiHomeCare https://t.co/oLe9psy1ku
1,@IndiHome menu buat beli speed refreshment di app my telkomse disebalah mana ya
-1,@vianziro @IndiHomeCare Persis sama kek punya gw bang gw akhirnya nyoba beli yg upload booster bisa dipake tapi cuma 3 jam doang terus kagak ada penyelesaian apa2 tuh dari indihome yg ada keburu tanggal 1 ntar udh refresh FUP nya
-1,Bagus kalian makek Starlink deh daripada Indihome letoy kali network ny.
-1,@MOODKONOHA Kepergok Indihome @choianwar11
-1,@BaseBDG Tergantung dimana tinggal dan rumah tangga baru atau lama. Sok ayeuna aku jeung mamah aku wae jauh beda pengeluran. Si mamah wifi sabulan 178rb da pengguna indihome lama aku baru 320rb. Listrik sabulan 56rb aku 300rb. IPL 25rb aku 80rb dll. Debat
-1,gimana ini @IndiHomeCare @IndiHome disuruh cek patch core pada aman gaada balesan lagi. seharian gaada kabar !!! https://t.co/ZVQwsmXa9s
-1,iniii orang indihome kontl bgtttt dah 3 harii disuruh benerin wifi kosan gak berangkat lohhh.. gak niat kerjaa apa
-1,@mokuyuss Kalo kata temenku yang Indihome itu ada setan lewat yang maksa minta cium tangan/Salim karena dosa kakaknya lebih parah dari setan.
-1,@indihome knp sii gangguan mulu padahal tiap bulan bayar lancar
-1,@prtmyswg Amo bantu infokan Kak. Perihal informasi biaya administrasi layanan yaitu hanya untuk pelanggan yang berlangganan IndiHome EZnet Orbit sewa dan Telkomsel One. Jika Kakak tidak merasa berlangganan bisa diabaikan saja ya-Amo
-1,FUP abis nyoba beli speed refreshment eh speed ny sama aja kagak berubah beberapa hari mencoba ikhlas akhirnya nyoba lagi beli yg upload booster cuma bertahan 3 jam doang abis itu diturunin lagi ntah dosa yg didapet berapa gede @IndiHome https://t.co/DR0LfPxO7B
-1,@IndiHomeCare @IndiHome Jawaban yang keluar berulang kali menggelikan.
-1,@IndiHome @IndiHomeCare Udah ngasih laporan puluhan kali dan dari puluhan kali itu semuanya memberikan jawaban template cuman 2 saja yang bisa diterima. Udah memberikan laporan juga lewat tweeter karena diminta pada hari Jumat tapi konyolnya gk ada tangga
-1,cs indihome ni slowres bgt dah babiiii
-1,@IndiHome @IndiHomeCare Screenshot Kecepatan Internet tanggal 29 September. Ini ku screenshot dari tanggal 25-29 September dan cuman 1 kali speed internet melebihi 10/Mpbs. https://t.co/MAj3TJv2eJ
-1,@IndiHomeCare min kalo mau pasang indihome baru gimana caranya?
-1,akhirnya gue bisa lepas dari indihome pheew
-1,@icecreamchill90 @zeldaaas Mohon maaf ya Kak. Jika memiliki beberapa nomor layanan IndiHome EZnet Orbit Sewa Telkomsel One dan tergabung dalam single bill hanya akan dikenakan biaya administrasi layanan 1 kali pada nomor parent layanan yang didaftarkan ya
-1,dah 2 hari jaringan Indihome kaya sampah masa g sampe 1 mb https://t.co/WPlEBz58ds
-1,Ini sih bener kayaknya gue harus ganti wifi sama provider. Telkomsel sama indihome makin hari makin mahal bangke
-1,@singolion @singolion Maaf Kak. Itu hanya penyampaian informasi saja bagi yang berlangganan layanan IndiHome EZnet Orbit Sewa sama Telkomsel One :) -Rasya
-1,@Telkomsel ini apa ya? Saya tidak menggunakan Indihome EZnet Orbit Sewa dan Telkomsel One. Kenapa harus bayar administrasi layanan? https://t.co/F1QXUZLH6O
1,@IndiHomeCare Link WA Indihome care kok gabisa yaa?
-1,Adminnya sekarang 5ribu? Yang bener aja min mendadak bgt nih pemberitahuan @IndiHome @IndiHomeCare #indihome https://t.co/DxPiRBKElF
-1,@Telkomsel @zeldaaas Peningkatan kualitas layanan seperti apa? Kenapa tiba2? Apakah kalian bisa jamin tidak akan ada trouble lagi? Tolong dijelaskan lebih rinci karna walaupun terlihat kecil jika dikalikan dgn jumlah pengguna indihome dll pasti angkanya s
-1,Indihome bener bener kontol gabisa apa sehari aja ga lemot
-1,@Telkomsel Gak gakpapa cuman goceng doangkan. Yang gak abis pikirnya kenaikannya 100% gak sekalian 1000% Liat aja kalo sampe Indihome atau halo gue bermasalah terus lama pelayanannya
-1,@IndiHomeCare dan satu lagi saya mau unsubscribe Netflix indihome karna udah ada Akun Netflix ku 2 tahun lalu sebelum install Indihome @IndiHomeCare
-1,anjir indihome bener bener dah ini
-1,188 indihome kenapa ga bisa di telfon ya? nunggu balesan dm mah lama banget @IndiHomeCare
-1,Ini Indihome lgi down kh
-1,malesnya pake App My Indihome ya ini gak bisa tuker poin Telkomsel @IndiHomeCare https://t.co/e4f612J5Kq
1,@IndiHomeCare Dari ada indihome...kapan tuh?
-1,Capek hati banget sama indihome laporan sana sini ga ditanggepin lemot lu @IndiHomeCare
-1,@alajagimana Naik aj semuanya... Indihome naik XL home naik.
1,Hari ini kita kembali diingatkan tentang semangat persatuan keberagaman dan cita-cita bersama yang diwariskan oleh para pemuda pada 28 Oktober 1928 Mari teruskan perjuangan mereka dengan berkarya dan berkontribusi positif untuk Indonesia! #IndiHomebyTelkomsel https://t.co/rFXaHfmhFB
1,@didepancangkir Atau pake indibiz sempalan e indihome tp khusus bisnis. Gak pake fup. Kalo gak perlu upload kenceng request aja yang dl/ul nya 1:2
1,@macabemac Ini karena wifi nya ga nyanpe ke kamar atas mas klo di rumah wkwk tapi gatau deh emg lagi boros aja keknya pake datsel mulu Pake indihome 250an cuma 10mbps (cukup si klo daily sosmed doang) klo first media 350 an deh keknya
-1,kmrn biaya ga terduga nambah dr indihome skrg biaya admin indihome yg naik. naik mulu tuh diliat2
-1,Indihome ini asdfghjkl banget dah gua kerja dari Rumah jadi terhambat banget lemooot banget hari ini sinyalnya kenapa ya????
-1,Ini indihome lemot bgt anjg mau bangkrut kah?? Mau gua cabut aja dipersulit @TelkomIndonesia @IndiHomeCare @Telkomsel
-1,Sudah saya DM min nokor indihome nya. Tolong dibantu Terima kasih
-1,@dhea_ardi @IndiHome @IndiHomeCare @dhea_ardi Mohon maaf ya Kak Dhea. Untuk kendala pada koneksi internet silakan infoin nomor internet atas nama ke DM ya supaya bisa dibantu cek dan datanya aman. Makasih -Micha
-1,@Telkomsel @IndiHome @IndiHomeCare selamat Pagi Indihome (internet) area Grand Wisata Tambun Selatan mati/tidak aktif. Mohon diperiksa dan diperbaiki. Modem di rumah sudah berulang kali di reset. Tidak ada efek
1,@IndiHomeCare dari mbanya belum kerja di indihome kynya
-1,@IndiHomeCare tolong min dibantu internet saya putus. Nyala lampu merah LOS di modem. Tadi nya internet nya baik2 aja trus ada datang 3orang memakai seragam indihome katanya mo perbaiki internet Cmn menurut orang rumah lancar2 aja gak dikasi masuk. Stenga
-1,Wah anjing ini telkomsel.. indihome sm simpati bene2 mati semua asu asu
-1,@bukanwibit AJGGGG gua jg dari kmrn mikirin lu mikirin dulu ngetawain mas agus indihome ubur2
-1,INDIHOME KENAPA SEEEEHHH
-1,indihome pekok
-1,gaiss beberapa hari ini tsel lemot bgt gasii?? apa cuma aku? mana indihome ikutan lemot jugaa
1,@ilybudlmb @IndiHomeCare @ilybudlmb Hai Kak Ily. Maaf jadi ganggu aktivitasnya Kak. Sama Frey bantu cari solusi jaringan IndiHome dan Telkomsel stabil lagi ya Kak. Kuy kirim ke DM nomor HP nomor IndiHome nama lengkap sama alamat instalasi. Tks :) -Frey
-1,@IndiHomeCare Kak indihome ini kenapa indihome saya ada lampu warna merah ya di bagian PON nya?
-1,indihome lagi bermasalah kah?? dari siang tadi gada jaringan pake data telkomsel pun samsek gada jaringanƒ? @Telkomsel @IndiHomeCare
-1,@IndiHomeCare mmfff yah ini tanggal tua yang membuat emosi tapi gatau nomor indihome nya berapa mau dibantu cek tadi
-1,SUMPAH PENGEN GUA BAKAR GEDUNG INDIHOME BGSATTTTTTT
-1,Benci banget ama indihome
-1,sebut saya anak indihome
-1,Indihome kontol tiap hari selalu lemot wifi sampah anjing
-1,dulu keknya ga se stress ini di semester 1/2 anjg ke pressure bgt dah semester ini
-1,ga indihome ga telkomsel jelek bangetdah cek DM dong @IndiHomeCare
-1,indihome tai jelek
-1,Ini dari pagi indihome kok ga ada jaringan yaaa @IndiHomeCare
-1,ONE OF MY FAVE MOOTS! Orangnya sangat asik dan lucu walaupun kadang tengil bgt aslinya sangat multitalent semuanya doi bisa. Gambar nulis jd cowgirl admin indihome jamet jj etc etc. Pokoknya kalo ada terra tl kita semua jadi sangat hidup
-1,pls indihome km jgn eror dulu aku lgi push rank
-1,@IndiHome @IndiHomeCare Selamat malam saya mau tanya ini kenapa wifi saya tidak ada jaringan? Sudah dari maghrib tadi begini. Mohon bantuannya dan segera di tindaklanjuti https://t.co/WYSFB8LgWV
-1,@IndiHome @IndiHomeCare Selamat malam saya mau tanya ini kenapa wifi saya tidak ada jaringan? Sudah dari tadi sore begini. Tidak bisa digunakan. Mohon segera ditindaklanjuti https://t.co/9RKkAbXjx8
-1,@decimalcs indihome gamau nyulik lu
-1,mau cek device yang login di Indihome dong @IndiHomeCare
-1,@Serigala_Blue indihome larang rekkkk sue sue wkwkwkw
-1,indihome abis ganti router malah jelek jaringannya
-1,min @IndiHomeCare @IndiHome tolong cek dm
-1,indihome tai ledig!
-1,tolonglah Indihome ini stb udh seminggu gak bisa dan udh bikin laporan sampe sekarang teknisinya juga belum dateng produk bumn kok gt amat sihh. Servicenya nyebelin 0/10 @IndiHomeCare @IndiHome
-1,udah gangerti lagi sama indihome service sembarangan @IndiHomeCare https://t.co/VCWkGTxav2
-1,Tolong cek DM @IndiHomeCare @IndiHome
-1,@Telkomsel @IndiHome @IndiHomeCare @TelkomIndonesia Sudah min
1,@HAIKYUUFESS cara nontonnya di indihome tv gimana yaa
-1,@Jiyaad_sabiq @IndiHome @IndiHomeCare @TelkomIndonesia @Jiyaad_sabiq Halo bisa dibantu Chika nih Kak Jiyaad maaf ya jadi ga nyaman. Pastikan kabel patch cord sdh terpasang/tertancap dgn kencang/benar yuk info no internet nama dan alamat ke DM. -Chika
-1,@IndiHomeCare @IndiHome @IndihomeJTD Mana????? Udh 4 hari ini!!!!!! Bisa kerja atau nggak???? Kembaliin aja uang saya &amp; saya mau berhenti langganan!!!!! Pak @prabowo bubarin telkom aja nih... Byk zonk &amp; tipu2
-1,Gua gabisa nonton haikyuu..... karena pakai indihome gaada gtv....
-1,Gimana ini seharian internet LOS @IndiHome @IndiHomeCare @TelkomIndonesia @Telkomsel
-1,@Rainonlych_ Yang mantannya dulu Indihome pernah merasakan ini tiba2 dichat jangan keluar ada blabla
-1,@Kirnaww @IndiHomeCare @IndiHome Ada yg putus itu kabel fo nya.
-1,Indihome kenapa si tiap bulan suka gini? @IndiHomeCare lemot bgt:)))))))))
-1,indihome ngelag banget kenapa si
1,@IndiHomeCare nomor indihome bisa dilihat dimana ya min??
1,@IndiHomeCare trims kak CS atas seminggu ini aku akan kembali menjadi guten yang tidak ketinggalan drama korea dan tidak caper ke indihome https://t.co/wZDtjswQKQ
1,@IndiHome min kalo mau langganan paket indihome gimana
-1,ni abang2 indihome dari jam 2 kaga pulang2 kaga selesai2 gue pengen rebahan
-1,INDIHOME KENAPASI NGELAG GNI mw ak tinju y?
-1,indihome lu ngapa sih drama mulu
-1,@mieeerrrrr Udah bisa ka indihome sm tsel nya barusan tadi pagi jam 9 an
-1,@extrahaordinary Hhmmnn ada kendala di nomor Telkomsel atau IndiHome kah Kak @extrahaordinary? -Dhea
-1,loklok web nih diblock indihome tapi pake biznet tetep gabisaaaa
-1,@IndiHomeCare Halo min saya mau migrasi paket indihome apa saja ya persyaratannya?
-1,@Kirnaww @IndiHomeCare @IndiHome Putus kabel kyknya kak
-1,Indihome kocag ganti nama aja jadi indigo
-1,@gatausjala @IndiHomeCare @IndiHome Ah sama kaya yg drmh ini menyebalkan
-1,@IndiHomeCare @IndiHome ini kalo sore masih gini terus gratisin 1 tahun y ya Allah capek kali..... #lelah_adek_bg https://t.co/C4MtzITK23
-1,@IndiHomeCare Indihome buruk bgt service nya..
-1,monyet indihome ngelag lagi
-1,Indihome gangguan kah? Di aku wlan nyala tapi internet ga berkedip
-1,@IndiHomeCare @IndiHome Alhamdulillah.. Akhirnya ada petugas yang datang untuk memperbaiki indihome saya. Terima kasih ya.
-1,jne csnya kacau banget lebih kacau dari csnya indihome
-1,YA ALLAH INDIHOME SEHAT SEHAT LA KAU SEKELUARGA DEKKK CAPEK KALI DRI PAGI SAMPE SKRNG GADA JARINGAN AJJJGGGG
-1,@nosedjve @IndiHomeCare @IndiHome Syudahhh ini diurus
-1,@Kirnaww @IndiHomeCare @IndiHome ya berarti tukangnya ngawur kena kabelmu fibermu itu. lgsg urus aja ke indihome
1,@IndiHomeCare nomor indihome yang 12 digit bukan?
-1,ga semua yang yang pake indihome punya no telkomsel ya min tolong. kenapa sekarang mau buka myindihome aja harus pake mytelkomsel @IndiHomeCare
1,ketika indihome dipaksa untuk update. https://t.co/KZRORhY24x
-1,@gustinuagungg @denialera gabisa on internet bapuk amat Gmn ni @IndiHome eror mulu seminggu 3x mana seharian alesannya pohon tumabng daun di kabel udah banyak apasihhhh
-1,@Diksappp @IndiHomeCare @IndiHome Ga dapet i katanya gangguan lose gitu
-1,@cherrychai_ @IndiHomeCare @IndiHome @cherrychai_ DM Kakak udah masuk antrian ya mohon ditunggu interaksi selanjutnya. Makasih -Micha
-1,@IndiHomeCare @IndiHome @Telkomsel Udah kukirim DM yaa
1,@Diksappp @IndiHomeCare @IndiHome Udah ngajuin aduan dari hari kamis tapi ga ada respon
1,@nosedjve @IndiHomeCare @IndiHome Adaaaa seee samping rumah
1,Emg indihome ada paket 100kan?
-1,@IndiHomeCare Eh admin indihome lu ada sop gak sih? Kerja kok penangananya lambat banget. Aslingw ganti provider aja bayangin internet udah mati 2 hari respon kalian cuma terlihat online terlihat online. Ganti aja provider gaada penanganan begini mah
-1,@Kirnaww @IndiHomeCare @IndiHome fibernya pedot itu. di sekitar rumahmu ada yg lg renov rumah ga?
-1,@ROLJINGS @IndiHomeCare Pindah provider aja kak... Indosat XL Iconnet udah pada beralih internet tanpa FUP.. cuma indihome ini doank yg masih pke FUP sering error bahkan udah bayar malah kena ISOLIR kan KOCAK bgt.....
-1,@IndiHomeCare @IndiHome @IndihomeJTD apanya yg EASY????? BAYAR PAKAI MBANKING BCA MALAH DANA NYANGKUT ENTAH KE MANA &amp; INTERNET SAYA DIISOLIR!!!!!!!!!!!!!!! KORUP BANGET
-1,Sampai siang ini internet Tekomsel dan Indihome belum juga bagus . Cuma di suruh isi survei.. Lagi kesal di suruh isi survei jadi ku kasilah survei terrendah..
-1,@IndiHomeCare @IndiHome Saya sudah DM ya mohon bantuannya dan terima kasih.
-1,@kegblgnunfaedh Bapakku semacam indihome sebelum kali di tengah kampung banjir bpk blg kalo penjaga kali mau ngambil manusia lalu banjir korban 2 org. Kalo ke alam2 bebas hrs pamit2 yg nyelonong saja posisikan jd tamu.
-1,@Telkomsel Kau cek kelapangan bangsat. Saya udah report di seluruh akun sosmed kau dan setiap kali isi template data. Diminta data pengguna indihome. Saya bukan pengguna indihome tapi masyarakat biasa yang dibahayakan oleh instalasi asal asalan perusahaan
-1,@sevnverse Jir dapet siaran eksklusif gini
-1,wish me luck indihome kalau ujan m hobi lemot
-1,@Telkomsel kabel indihome njir kalau ga pasti ngapain report bangsat!!! Lu juga pastikan dilapangan kabel kau baik baik daja dan tidak membahayakan bangsat!!!
-1,Ada yang tau ga kenapa WIFI nya ga bisa ? Udah beberapa hari kek gini udah lapor juga kemarin2 tapi blm ada jawaban @IndiHomeCare @IndiHome https://t.co/tU0fncHFAM
-1,@IndiHomeCare Cek dm ini belum solve indihome saya
-1,@IndiHomeCare Mana secepatnya??? Ini udah 4 hari!!! @IndiHome @IndihomeJTD
-1,@IndiHomeCare Tolong dong SDM Sales sales kalian di perhatikan masa saya gamau lanjut berlangganan Indihome malah di ancam? gimana si?
-1,@IndiHomeCare apa indihome masih bermasalah ya? Udah 2 hari ini koneksi ditempat saya kok lambat banget ya..mau upload file aja gak bisa..buat browsing aja muter2 dulu.
-1,@Telkomsel tolong ini aplikasi mytelkomsel di tingkatkan utk user indihome. Jangan cuma ngasih bar doang di batas FUP kasih angkanya. Mana rincian nama paket langganan saya dicari ga ketemu2? Balikin juga riwayat transaksi dari app lama ke mytelkomsel. Si
-1,@IndiHomeCare Halo kak selamat siang mau tanya jika sudah berlangganan indihome lalu mau ganti ke ez bisa ga ya? Saya sudah dm untuk detail nomor indihomenya
-1,@IndiHomeCare min mau sampai kapan wifinya bermasalahnya?. Udah gtu login my indihome tidak bisa lagi hmm
1,@Rainonlych_ Adek lu indihome ??
-1,Adoh sampai kapan ni gak ada di respon @IndiHomeCare emang bisa dijadikan pilihan indihome ni kacau kacau
-1,Kepada @kemkominfo &amp; pak @erickthohir agar menegur keras @IndiHome @IndiHomeCare karena mempersulit gamer lokal @BBCIndonesia @CNNIndonesia @BPKN_RI @YLKI_ID @KemenBUMN @Kotaku @TheVerge @secgron @kumparan @prabowo @gibran_tweet @jawapos @onnowpurbo https://t.co/IgH2F7dqF3 https://t.co/VhpGJo5iBl
-1,@IndiHomeCare @otnhsf Lama perusahaan jd hambat kerjaan gara WiFi dua-duanya g bisa mana semua dr indihome
-1,@jayandlopenopa Bar sinyal yang munculnya berapa nih Kak @jayandlopenopa? Kendalanya di nomor Telkomsel atau IndiHome? -Dhea
-1,Ini kmp dah indihome anj
-1,@Gelora_Iman Hhmmn lokasi Kak Iman dimana ini? Infoin dulu yuk biar bisa kami bantu koneksi di nomor Telkomsel atau IndiHome nya lebih stabil -Dhea
-1,Telkomsel dan indihome berulah lagi pagi ini.. Telkomsel dan indihome koneksi internetnya lelet.. CS di telepon gak bisa di hubungi.. Bodatlah...
1,Terinspirasi dari Indihome serta Ditjen Hubdat tentang IShowSpeed di Ubud lihat Trans Metro Dewata.
-1,@IndiHomeCare indihome lg gangguan ya? Dari semalem modem gada internet
1,@IndiHomeCare @IndiHome @TelkomJabar jaringan gaada setting mulu udah berapa kali udah 3 jam gaada perubahan. stress?
1,Perpanjang hansi flick sampe dia pensiun ngelatih wajib
1,Baru 4 tambah lagi
-1,@IndiHomeCare @IndiHome @TelkomJabar demi tuhan gaada perkembangan cs lama. sutang seting sutang seting mulu @IndiHomeCare
1,Jangan puass tambah lagiiii
1,@PetrolWeeb Ahli IndiHome silahkan diterawang
-1,Dulu w main x cuma buat komplain ke cs indihome yg sering trouble skrg sih gaperlu bisa lgsg komplain ke app nya lgsg mhehe
-1,Pembayaran tagihan pengaduan sampe yg gongnya menurut w tuh nelfon CS bisa melalui aplikasi ga perlu telfon biasaaaa yg musti pake pulsa Sekali lagi w puas make iconnet dan ga nyesel pindah dr indihome ke iconnet ini wkwkƒ?‹?
-1,indihome kontol tpi mrk bedua pemes bat
-1,NAH masalahnya setau w tuh iconnet blm bisa upgrade speed makanya td w isenggg kan trs bingung abis ini ngapain makanya nelfon CSnya nanya2 dahhh sama mau tau ada prorata buat tagihan ga krn dulu w pas pake indihome ada tagihan prorata jg biaya upgradenya yg ga ngotak
-1,@Telkomsel eh yg ngelag bukan gw doang temen gw jg bahkan indihome lu pun jg gajelas
-1,@milshakedry Eh iya deh Indihome gak kamu? Aku juga lelet soalnya
-1,@IndiHomeCare @IndiHome @TelkomJabar paduka sudah dm kenapa belum dibenahi juga
-1,ini jaringan @IndiHome lelettt bener min dah hampir seharian mau upload data harusnya kelar 2 jam jadi 1 hari lebihh lagi kendala kah atau kenapa
-1,@IndiHomeCare Customers INDIHOME @IndiHome @IndihomeJTD yang di sini kita stop langganan aja nih rame2! Nggajelas banget ini provider lama2! Gabung Telkomsel malah downgrade parah! UDAH BAYAR MALAH DIISOLIR PADAHAL UDAH LUNAS BBRP HARI LALU!!!!!
-1,Kapok banget pakai @IndiHome @IndiHomeCare selalu ada masalah.. udah tny ke rmh temen ternyata juga ga bisa inetnya.. error masal malah suruh customer perbaiki dr modem rumah LOL ampas
1,@turtlerabbitxo @turtlerabbitxo Hi Kak. Untuk login aplikasi MyTelkomsel bisa menggunakan nomor Telkomsel nomor IndiHome atau nomor Orbit ya. Makasih. -Beeru
-1,@cakepniw Maklum hp nya suka gaada kuota wifinya juga di putus sama Indihome
-1,@IndiHomeCare Indihome ini gmn ? Speed refreshment reporting sukses bayar dan aktivasi tapi kuota tetep aja deh limit FUP. Mana telp call center cuma di janjiin aja segera dicek urah 1 minggu lo https://t.co/OBzzMtwchs
-1,capek bgt indihome ya allah gabisa2 udh 3 hr udh diutak atik dm dr pagi sm cs sampe skrg gbs gbs jg hadeuuuuuu @IndiHomeCare @IndiHome
-1,@konita_salma @KediriFess Berapa Mbps mbak? Kalau 30 Mbps nanti bisa diturunin kok di kantornya Indihome. Punyane temenku yang sebelumnya 30 jadi 10 terus sekarang tiap bulannya bayar 170 an
-1,ajg ini kenapa indihome telkomsel ngeleg semua
-1,@computational_ @KediriFess aku skrg tu masih pake speedy jaman duluu itu tp udh luemott mau upgrade cuuma ditawari indihome yg 350k itu :(
-1,@Arisyayunira @IndiHome @IndiHomeCare Lah sama ini Dirumah gitu juga routernya akhir akhir ini pas hujan sama setelah hujan sering bgt tiba2 LOS Itu gimana ya min @IndiHomeCare @IndiHome
-1,@pwettiegurllyn Jawabannya indihome ngambang semua gak sih ?? Gak ada yang pasti
-1,indihome bangsattttttt lemot kali anjeng
1,@shrlooji Sepupu lu punya riwayat indihome apa cm tau2 nyeletuk doang?
-1,@Telkomsel Sudah saya DM ya kak untuk nomer HP dan indihome saya. Dari jam 1600 indihome ga bisa konek internet hp dua2 nya pake telkomsel smuanya ga bisa dapet sinyal. Sinyal E pun ga muncul biasanya full 4G. Area rumah jg sudah saya DM ya kak. Tolong di
